,ret
2018-04-04,3.389835051992307e-06
2018-04-05,-5.3806724076288504e-08
2018-04-06,0.0
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-14,0.0
2018-04-15,0.0
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-21,0.0
2018-04-22,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,0.0
2018-04-28,0.0
2018-04-29,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.0
2018-06-02,0.0
2018-06-03,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-09,0.0
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,-4.91160807580826e-08
2018-06-14,-5.427169599281356e-07
2018-06-15,0.0
2018-06-16,0.0
2018-06-17,0.0
2018-06-18,-3.9618535045971015e-06
2018-06-19,-3.4734148706139223e-06
2018-06-20,1.356807038943586e-06
2018-06-21,6.512661898661065e-07
2018-06-22,4.341776857819113e-06
2018-06-23,0.0
2018-06-24,0.0
2018-06-25,6.512629380228674e-07
2018-06-26,-1.7909700061879974e-06
2018-06-27,-4.884534819948883e-07
2018-06-28,-2.7136012651363117e-06
2018-06-29,0.0
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,5.427201998919884e-07
2018-07-03,-5.427199054608423e-07
2018-07-04,-1.6281682289065458e-06
2018-07-05,-1.085442167259032e-06
2018-07-06,-5.872326581668474e-07
2018-07-07,0.0
2018-07-08,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-11,0.0
2018-08-12,0.0
2018-08-13,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.0
2018-08-25,0.0
2018-08-26,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-08,0.0
2018-09-09,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-15,0.0
2018-09-16,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,-1.7746270630780714e-07
2018-09-20,-1.1874367756847803e-06
2018-09-21,1.187438185779044e-06
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,-5.277462874486716e-07
2018-09-25,-6.59683206949424e-08
2018-09-26,-2.6388092944085173e-07
2018-09-27,1.3193821080115242e-06
2018-09-28,-7.916266945295902e-07
2018-09-29,0.0
2018-09-30,0.0
2018-10-01,-6.596907058398216e-07
2018-10-02,4.617860873690205e-07
2018-10-03,-6.59683206949424e-08
2018-10-04,0.0
2018-10-05,-1.1214767846601248e-06
2018-10-06,0.0
2018-10-07,0.0
2018-10-08,-1.4513124086956708e-06
2018-10-09,-1.3853536492414165e-06
2018-10-10,-5.937249049070559e-07
2018-10-11,-1.979074019331506e-06
2018-10-12,9.895389680991684e-07
2018-10-13,0.0
2018-10-14,0.0
2018-10-15,-1.8471385964113907e-06
2018-10-16,1.5634570416089844e-07
2018-10-17,0.0
2018-10-18,0.0
2018-10-19,0.0
2018-10-20,0.0
2018-10-21,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.0
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-01,0.0
2018-11-02,0.0
2018-11-03,0.0
2018-11-04,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-10,0.0
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,0.0
2018-11-15,0.0
2018-11-16,0.0
2018-11-17,0.0
2018-11-18,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.0
2018-11-25,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,-1.493714250955236e-06
2018-11-30,1.1214865704989307e-06
2018-12-01,0.0
2018-12-02,0.0
2018-12-03,3.694284814059756e-06
2018-12-04,1.9131041661957227e-06
2018-12-05,-2.3089112473062556e-06
2018-12-06,-8.575995480430976e-07
2018-12-07,1.451318275114133e-06
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,7.25661898792751e-07
2018-12-11,-1.3193704417879815e-07
2018-12-12,-5.277558755567568e-07
2018-12-13,6.59693285331997e-07
2018-12-14,0.0
2018-12-15,0.0
2018-12-16,0.0
2018-12-17,-7.256613723249927e-07
2018-12-18,-1.4513161686879883e-06
2018-12-19,-1.7152081960292165e-06
2018-12-20,-1.913109845541605e-06
2018-12-21,-2.4408723753310824e-06
2018-12-22,0.0
2018-12-23,0.0
2018-12-24,2.045063936639835e-06
2018-12-25,-6.596969410743725e-07
2018-12-26,-3.958214773724933e-07
2018-12-27,1.3301370760387954e-07
2018-12-28,-2.1281885215218566e-06
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,9.57190910311212e-07
2019-01-03,0.0
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.0
2019-01-13,0.0
2019-01-14,0.0
2019-01-15,0.0
2019-01-16,-7.096129979178301e-07
2019-01-17,-5.32055760116279e-07
2019-01-18,1.1971108389019491e-06
2019-01-19,0.0
2019-01-20,0.0
2019-01-21,-1.3300622248024752e-07
2019-01-22,1.330062400217713e-07
2019-01-23,3.325308144397354e-07
2019-01-24,6.650614075009997e-07
2019-01-25,2.660274376342642e-07
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,3.990334214165614e-07
2019-01-29,0.0
2019-01-30,-6.650605228752937e-07
2019-01-31,-3.3253048259407336e-07
2019-02-01,0.0
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,1.3301223726891465e-06
2019-02-12,6.650603017188672e-07
2019-02-13,1.9951643204230152e-07
2019-02-14,7.315626477932824e-07
2019-02-15,5.320458664748173e-07
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,1.1971044697745015e-06
2019-02-19,3.990318024893469e-07
2019-02-20,2.660261815279341e-07
2019-02-21,3.657809434676196e-06
2019-02-22,2.6601750868771035e-07
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,1.7956425004683751e-06
2019-02-26,-3.657788514077609e-06
2019-02-27,1.0640946204176771e-06
2019-02-28,-4.389363704726534e-06
2019-03-01,1.995236498242292e-07
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,9.975799044603662e-07
2019-03-05,-5.985473454650503e-07
2019-03-06,-6.650580902656245e-07
2019-03-07,-8.645745664948024e-07
2019-03-08,-1.7956534871244045e-06
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,3.990331294279059e-07
2019-03-12,9.310794735206684e-07
2019-03-13,-4.655354887139751e-07
2019-03-14,4.193141573960446e-07
2019-03-15,0.0
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-05,0.0
2019-04-06,0.0
2019-04-07,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-18,0.0
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-27,0.0
2019-04-28,0.0
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,-1.3081672574077885e-06
2019-05-23,0.0
2019-05-24,-1.0640934570149696e-06
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,2.327705960425419e-06
2019-05-28,-1.3301113259700514e-06
2019-05-29,5.985497484317648e-07
2019-05-30,-9.310793722683286e-07
2019-05-31,-1.3301211665428525e-06
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,-9.975922018456984e-07
2019-06-04,2.8980091903996197e-07
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.0
2019-06-14,0.0
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,0.0
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-06-29,0.0
2019-06-30,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-04,0.0
2019-07-05,0.0
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,-8.496143264480338e-07
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,-5.383272579928544e-07
2019-07-16,5.383275476500415e-07
2019-07-17,9.420688868999605e-07
2019-07-18,-5.383267508429768e-07
2019-07-19,1.5476921491064388e-06
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,-9.42067048481654e-07
2019-07-23,-6.729656121251537e-08
2019-07-24,1.3458550229827893e-07
2019-07-25,-3.364522667137493e-07
2019-07-26,-4.0374895915462616e-07
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,-6.729126605931057e-07
2019-07-30,0.0
2019-07-31,-2.0186706783942299e-07
2019-08-01,6.729056201137951e-07
2019-08-02,-1.3457798175853242e-07
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,-3.7801244390234245e-07
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.0
2019-08-23,0.0
2019-08-24,0.0
2019-08-25,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-07,0.0
2019-09-08,0.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,-1.185597087172141e-06
2019-09-12,-6.729673429628491e-08
2019-09-13,6.729673884819931e-08
2019-09-14,0.0
2019-09-15,0.0
2019-09-16,9.577635218249725e-07
2019-09-17,6.841128765699978e-07
2019-09-18,8.209409936288381e-07
2019-09-19,-6.841042177185841e-08
2019-09-20,-1.0261716550941102e-06
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,1.6418748072233313e-06
2019-09-24,1.641872111379783e-06
2019-09-25,-3.4205136012488424e-07
2019-09-26,2.4628087804678955e-06
2019-09-27,6.841012689662307e-08
2019-09-28,0.0
2019-09-29,0.0
2019-09-30,-2.736481181653261e-07
2019-10-01,-1.1629876547347706e-06
2019-10-02,-6.84109834447888e-07
2019-10-03,1.3682206050358303e-06
2019-10-04,-2.7364069499213883e-07
2019-10-05,0.0
2019-10-06,0.0
2019-10-07,3.4205859145153283e-07
2019-10-08,-6.841779820465632e-08
2019-10-09,-1.3682187328667439e-06
2019-10-10,0.0
2019-10-11,6.841103024068929e-07
2019-10-12,0.0
2019-10-13,0.0
2019-10-14,4.104689523831695e-07
2019-10-15,-2.0523820642992519e-07
2019-10-16,1.436637223628523e-06
2019-10-17,4.1046827847779355e-07
2019-10-18,1.0261664602495557e-06
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,7.525253673534849e-07
2019-10-22,-7.525248011397423e-07
2019-10-23,-1.3682001986925485e-07
2019-10-24,2.0523768706759427e-07
2019-10-25,1.2998053580126623e-06
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,-4.788770434638323e-07
2019-10-29,2.052374763472642e-07
2019-10-30,-1.4366315234104476e-06
2019-10-31,-1.368223553899206e-06
2019-11-01,1.6418659336547847e-06
2019-11-02,0.0
2019-11-03,0.0
2019-11-04,-7.525177898592972e-07
2019-11-05,-1.4366342752092365e-06
2019-11-06,6.156991083638985e-07
2019-11-07,-6.841088516784666e-07
2019-11-08,6.8410169085098e-08
2019-11-09,0.0
2019-11-10,0.0
2019-11-11,6.84101644221613e-08
2019-11-12,-1.2314057618034724e-06
2019-11-13,-4.3612224720490644e-08
2019-11-14,0.0
2019-11-15,0.0
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-23,0.0
2019-11-24,0.0
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,0.0
2019-11-30,0.0
2019-12-01,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-14,0.0
2019-12-15,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-21,0.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,1.6607840902516102e-07
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,-1.0349422688848975e-06
2020-01-14,2.759833648280363e-07
2020-01-15,0.0
2020-01-16,2.759832886667368e-07
2020-01-17,2.7598321250543734e-07
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,2.7598313634413785e-07
2020-01-21,1.3799229299227278e-06
2020-01-22,2.0698510216909938e-07
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,-3.2428015328545e-06
2020-01-31,-5.588691017410774e-06
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,-4.864773356150209e-06
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-02-29,0.0
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-07,0.0
2020-03-08,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,-3.793798498685774e-07
2020-04-16,6.899853399744416e-08
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,4.829744464363017e-07
2020-04-21,-2.2078984656115352e-06
2020-04-22,4.8298290877824e-07
2020-04-23,-9.659577216991622e-07
2020-04-24,4.622797229014708e-06
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,-1.5869241947186197e-06
2020-04-29,-1.0349541944565388e-06
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,-9.659567219433285e-07
2020-05-05,2.000913920330305e-06
2020-05-06,6.89969462897011e-07
2020-05-07,1.3109395491373022e-06
2020-05-08,1.10394282848425e-06
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,2.414885622359364e-06
2020-05-12,3.7258053793287615e-06
2020-05-13,-1.3798803932818515e-07
2020-05-14,-4.82977276949903e-07
2020-05-15,-1.5179151495736676e-06
2020-05-16,0.0
2020-05-17,0.0
2020-05-18,2.069863163089991e-07
2020-05-19,1.0349466250669792e-06
2020-05-20,9.659476578605108e-07
2020-05-21,6.899630362600107e-07
2020-05-22,-4.139790619195338e-07
2020-05-23,0.0
2020-05-24,0.0
2020-05-25,2.207876529158881e-06
2020-05-26,0.0
2020-05-27,-1.7938933351002717e-06
2020-05-28,-1.3799556364268994e-07
2020-05-29,1.3799558273852597e-07
2020-05-30,0.0
2020-05-31,0.0
2020-06-01,7.58960342128745e-07
2020-06-02,-6.899772952984051e-08
2020-06-03,4.139787763701719e-07
2020-06-04,8.279495806728931e-07
2020-06-05,9.659441924103618e-07
2020-06-06,0.0
2020-06-07,0.0
2020-06-08,2.483851915480173e-06
2020-06-09,1.5179125150144301e-06
2020-06-10,-1.3799155994531631e-06
2020-06-11,-4.829741778733521e-07
2020-06-12,-2.966813384963629e-06
2020-06-13,0.0
2020-06-14,0.0
2020-06-15,-4.1397667922549175e-06
2020-06-16,3.4498199417143383e-06
2020-06-17,-9.659447255394582e-07
2020-06-18,-2.7598338403489464e-07
2020-06-19,-1.3799554465787622e-07
2020-06-20,0.0
2020-06-21,0.0
2020-06-22,2.759834982768439e-07
2020-06-23,4.139789477886069e-07
2020-06-24,7.589521893169859e-07
2020-06-25,-4.541610291175502e-07
2020-06-26,0.0
2020-06-27,0.0
2020-06-28,0.0
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-04,0.0
2020-07-05,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-11,0.0
2020-07-12,0.0
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,0.0
2020-07-17,0.0
2020-07-18,0.0
2020-07-19,0.0
2020-07-20,-2.5024390681860353e-07
2020-07-21,2.097015276980585e-07
2020-07-22,-1.328114483722942e-06
2020-07-23,6.989804446355663e-08
2020-07-24,-2.1669231454746196e-06
2020-07-25,0.0
2020-07-26,0.0
2020-07-27,-5.382374321682981e-06
2020-07-28,3.830579533570244e-07
2020-07-29,0.0
2020-07-30,0.0
2020-07-31,0.0
2020-08-01,0.0
2020-08-02,0.0
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-08,0.0
2020-08-09,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,0.0
2020-08-15,0.0
2020-08-16,0.0
2020-08-17,-4.089228256010102e-08
2020-08-18,-9.786253810650791e-07
2020-08-19,-2.0970346426008035e-07
2020-08-20,-6.989862633144384e-08
2020-08-21,2.796021540962812e-07
2020-08-22,0.0
2020-08-23,0.0
2020-08-24,6.291180218997994e-07
2020-08-25,5.592114293850869e-07
2020-08-26,-1.3980468638319365e-07
2020-08-27,6.989853829075798e-08
2020-08-28,1.4679302373643566e-06
2020-08-29,0.0
2020-08-30,0.0
2020-08-31,1.1883191004535831e-06
2020-09-01,1.5378246858155364e-06
2020-09-02,0.0
2020-09-03,1.048519380209001e-06
2020-09-04,2.0970213032711627e-07
2020-09-05,0.0
2020-09-06,0.0
2020-09-07,6.990120406946687e-07
2020-09-08,-1.2582192677745851e-06
2020-09-09,-2.796003951699433e-07
2020-09-10,6.291067868868794e-07
2020-09-11,-6.291063909813488e-07
2020-09-12,0.0
2020-09-13,0.0
2020-09-14,2.796004732186219e-07
2020-09-15,4.194044072036718e-07
2020-09-16,-4.194042313443447e-07
2020-09-17,2.097022036018359e-07
2020-09-18,1.3281187638547465e-06
2020-09-19,0.0
2020-09-20,0.0
2020-09-21,2.586335916099358e-06
2020-09-22,-3.495047743440338e-07
2020-09-23,-2.796069688004721e-07
2020-09-24,-1.3281144005672374e-06
2020-09-25,2.7960741832977476e-07
2020-09-26,0.0
2020-09-27,0.0
2020-09-28,4.194033811355524e-07
2020-09-29,3.365761455986771e-06
2020-09-30,-2.556204113934868e-07
2020-10-01,3.408298454576908e-07
2020-10-02,-1.1077137854753616e-06
2020-10-03,0.0
2020-10-04,0.0
2020-10-05,-5.964660377832942e-07
2020-10-06,-2.5562082528463037e-07
2020-10-07,8.520874366091391e-07
2020-10-08,-9.37296144587485e-07
2020-10-09,-1.7041902766745665e-07
2020-10-10,0.0
2020-10-11,0.0
2020-10-12,2.55628585188461e-07
2020-10-13,8.52018775532315e-08
2020-10-14,2.5562849792493125e-07
2020-10-15,8.520947747392427e-08
2020-10-16,-8.52094702574746e-08
2020-10-17,0.0
2020-10-18,0.0
2020-10-19,2.556284326438174e-07
2020-10-20,-1.2781342072498703e-06
2020-10-21,1.704191292528634e-07
2020-10-22,2.5562865046957484e-07
2020-10-23,2.8118991777237312e-06
2020-10-24,0.0
2020-10-25,0.0
2020-10-26,4.26046443902095e-07
2020-10-27,-7.668832721074992e-07
2020-10-28,-1.8745973625611256e-06
2020-10-29,-4.260397585831299e-07
2020-10-30,9.372970231069644e-07
2020-10-31,0.0
2020-11-01,0.0
2020-11-02,-3.408377359237491e-07
2020-11-03,8.520946304102495e-08
2020-11-04,2.5562836736270356e-07
2020-11-05,6.816754718474982e-07
2020-11-06,0.0
2020-11-07,0.0
2020-11-08,0.0
2020-11-09,0.0
2020-11-10,-1.1077218865507277e-06
2020-11-11,0.0
2020-11-12,-4.26039722278837e-07
2020-11-13,3.4083039723853403e-07
2020-11-14,0.0
2020-11-15,0.0
2020-11-16,-2.556284326438174e-07
2020-11-17,4.2604749661556696e-07
2020-11-18,1.5337627052858238e-06
2020-11-19,2.5562799699230254e-07
2020-11-20,1.0225040973921296e-06
2020-11-21,0.0
2020-11-22,0.0
2020-11-23,-2.556200411341081e-07
2020-11-24,-8.520924519306305e-07
2020-11-25,7.668838601926353e-07
2020-11-26,-5.112555147013254e-07
2020-11-27,-8.520929606348204e-08
2020-11-28,0.0
2020-11-29,0.0
2020-11-30,-1.3633412234703712e-06
2020-12-01,1.2781336626854767e-06
2020-12-02,-5.964651738077364e-07
2020-12-03,4.2604680694502406e-07
2020-12-04,-4.2604662531253723e-07
2020-12-05,0.0
2020-12-06,0.0
2020-12-07,8.520936136680035e-07
2020-12-08,-6.816743101101252e-07
2020-12-09,4.2604673433643825e-07
2020-12-10,1.9598065135184584e-06
2020-12-11,5.112548613350754e-07
2020-12-12,0.0
2020-12-13,0.0
2020-12-14,6.816651707541865e-07
2020-12-15,-1.8745912927498054e-06
2020-12-16,3.408368065560552e-07
2020-12-17,-1.0225024420495998e-06
2020-12-18,0.0
2020-12-19,0.0
2020-12-20,0.0
2020-12-21,5.112479293245542e-07
2020-12-22,-9.372937486151756e-07
2020-12-23,2.556278879684015e-07
2020-12-24,-1.2781314845389247e-06
2020-12-25,2.556205203063655e-07
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,-2.5562045502525166e-07
2020-12-29,4.2603928673834446e-07
2020-12-30,-4.652407836758243e-08
2020-12-31,0.0
2021-01-01,0.0
2021-01-02,0.0
2021-01-03,0.0
2021-01-04,0.0
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-09,0.0
2021-01-10,0.0
2021-01-11,0.0
2021-01-12,-2.2209043692988928e-07
2021-01-13,-1.5479206277868585e-06
2021-01-14,-1.2039418250120448e-06
2021-01-15,6.879708549512031e-07
2021-01-16,0.0
2021-01-17,0.0
2021-01-18,-5.159796935272354e-07
2021-01-19,-4.81577226951746e-06
2021-01-20,1.1179530627902778e-06
2021-01-21,1.1179518129011967e-06
2021-01-22,-1.3759373940214203e-06
2021-01-23,0.0
2021-01-24,0.0
2021-01-25,-4.2998627225454555e-07
2021-01-26,-1.2899441133029654e-06
2021-01-27,-2.9238750606230823e-06
2021-01-28,-2.880893464674017e-06
